,company,description,location,salary,title,hourly_salary,monthly_salary,annual_salary
741,    Teradata,"
As a Senior Data Scientist, you will:. Ideal Senior Data Scientist candidates have this additional experience:....","Chicago, IL 60661 (Near West Side area)",,"Think Big Senior Data Scientist, multiple cities (F)",,,
742,    Allstate Insurance,"
Manages data and data requests to improve the accuracy of our data and decisions made from data analysis. The Data Scientist family is accountable for using...","Chicago, IL 60601 (Loop area)",,Senior Telematics Data Scientist,,,
743,"    HarrisFields, N.A.","
HFNA’s client, a multinational management and technology consulting firm headquartered in Chicago, Illinois, has an immediate need for a highly-skilled and...","Chicago, IL",,Lead Data Scientist (16-034),,,
744,    Epsilon,"
Analyzing raw source data and derived data; Experience with large data sets. Epsilon is an Alliance Data company....","Chicago, IL 60601 (Loop area)",,Data Scientist,,,
745,    SpotHero,"
Helping to maintain data quality of data science and analytics tasks through the design and use of data factories and unit testing frameworks....","Chicago, IL",,Data Engineer,,,
746,    InContext Solutions,"
Are you passionate about mining insights from large amounts of data? Your work will support new business development through the contribution and evaluation of...","Chicago, IL",,Data Scientist,,,
747,    Paul May and Associates,"
Data Scientist will provide process execution leadership to support client projects. Take analytical objectives and define data requirements....","Chicago, IL",,Data Scientist,,,
748,"    Anthem, Inc.",DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,"Chicago, IL",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
749,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
750,    Allstate Insurance,"We work collaboratively with both ‘product teams’ and data scientists in support of Allstate business goals. As a talented and bold engineer, you love to code,...","Chicago, IL",,Machine Learning Engineer - Connected Car,,,
751,"    Orzota, Inc.","Install patches and upgrades, provide support to end users and Data Scientists. Knowledge of integration with Big Data systems, particularly Cloudera Hadoop, is...","Chicago, IL",,SAS and R Admin on Linux,,,
752,"    Aperture Group, LLC","
As a Data Scientist, you should be experienced with and passionate about using data to drive strategy and product recommendations....","Chicago, IL",,Data Scientist,,,
753,    The Boston Consulting Group,"
Geospatial Analytics Specialists together with Data Engineers, Data Scientists, Scientific Modelers and Programmers as well Data Visualization Specialists are...","Chicago, IL 60654 (Loop area)",,Analytics Manager - GeoAnalytics,,,
754,    University of Chicago,"
May oversee the work of lower-level statisticians or data archivists. Analyzes data and prepares tables for interim and final reports....","Chicago, IL",,Senior Statistician,,,
755,    North Park University,"
Serve as EM&M Data Steward, providing direction on data collection, maintenance and assurance, creating data dictionary of all student related data points for...","Chicago, IL 60625 (Albany Park area)",,Enrollment Research & Data Analyst,,,
756,    BMW Technology Corporation,"
Carry out the research on context data intelligence that will impact the research communities around data and computing....","Chicago, IL",,Machine Learning Researcher - BMW Technology Corporation,,,
757,    All-In Analytics,"
This role will be responsible for leveraging analytics to train and evaluate models to gain insights to identify opportunities and solve business problems.","Chicago, IL",132500.0,Machine Learning Data Scientist,,,132500.0
758,    Grubhub,"
Informal understanding of data structures and computational complexity. Mine experiment data for issues and unidentified wins, then automate and develop tooling...","Chicago, IL 60602 (Loop area)",,Data Scientist,,,
759,    Northwestern University,"
Ensures data integrity. This includes database administration, data consolidation, data analysis and management reporting....","Chicago, IL",,Statistical Analyst,,,
760,    West Monroe Partners,"
HBase, Cassandra, Accumulo, Mongo, Neo4j, etc. Experience with ETL, data warehouse and reporting a plus Experience with data visualizations Experience with...","Chicago, IL 60606 (Loop area)",,Lead Data Scientist,,,
761,"    Orzota, Inc.","
1+ years of experience in big data projects as a data scientist and 3-5 years of experience in data analytics and data science using R and other tools like SAS,...","Chicago, IL",,R Data Scientist with Big Data Background,,,
762,"    Anthem, Inc.",DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,"Chicago, IL",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
763,    CVS Health,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Northbrook, IL",,"Predictive Modeling, Strategic Analytics",,,
764,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
765,    Allstate Insurance,"We work collaboratively with both ‘product teams’ and data scientists in support of Allstate business goals. As a talented and bold engineer, you love to code,...","Chicago, IL",,Machine Learning Engineer - Connected Car,,,
766,"    Orzota, Inc.","Install patches and upgrades, provide support to end users and Data Scientists. Knowledge of integration with Big Data systems, particularly Cloudera Hadoop, is...","Chicago, IL",,SAS and R Admin on Linux,,,
767,    Workbridge Associates,"
Big data with Hadoop is a plus. A well-respected healthcare corporation that spun off of a major hospital and university is hiring for a Mid-Level Data...","Chicago, IL",95000.0,Data Scientist,,,95000.0
768,    Rise Interactive,"
Duties of the Data Scientist include:. We’re looking for a Data Scientist to help us build out our personalized marketing and analytics platforms....","Chicago, IL 60654 (Loop area)",,Data Scientist,,,
769,    OptionsHouse,"
As a Data Scientist, you should be experienced with and passionate about using data to drive strategy and product recommendations....","Chicago, IL 60604 (Loop area)",,Data Scientist,,,
770,    VivaKi,"
The Data Scientist is self-motivated, detail-oriented and inquisitive individual with interest and experience in researching, developing, and implementing...","Chicago, IL",,Data Scientist,,,
771,    Trunk Club,"
What type of work will the Data Scientist perform? Director of Data Science. Data Science helps drive Trunk Club. Why is Data Science important at Trunk Club?...","Chicago, IL 60654 (Loop area)",,Data Scientist (Chicago),,,
772,    Iris Mobile,"
Practical ability to visualize data, communicate about the data, and utilize it effectively. Develop machine learning models to better process our data....","Chicago, IL",,Data Scientist,,,
773,    Uptake,"
As a Product Analyst for Data Platform, you’ll work closely with data scientists, engineers, and industry experts to design products that solve complex problems...","Chicago, IL",,Product Analyst- Data Platforms,,,
774,    Mintel,"
Expertise reading and interpreting consumer research data. Expertise working with syndicated sales data, such as IRI or ACNielsen....","Chicago, IL 60606 (Loop area)",,Research Analyst-Food,,,
775,    Erikson Institute,"
Maintain well-organized data files; Download, enter, and clean data; Participate in developing data analysis plans;...","Chicago, IL 60654 (Loop area)",,Research Analyst,,,
776,    Kemper Corporation,"
The Kemper Services Group is seeking more Data Scientists for our team. Ability to work with various data formats – from delimited text files to ODBC...","Chicago, IL",,Associate Data Scientist,,,
777,"    Anthem, Inc.",DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,"Chicago, IL",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
778,    CVS Health,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Northbrook, IL",,"Predictive Modeling, Strategic Analytics",,,
779,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
780,    CVS Health,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Northbrook, IL",,"Predictive Modeling, Strategic Analytics",,,
781,"    Orzota, Inc.","Install patches and upgrades, provide support to end users and Data Scientists. Knowledge of integration with Big Data systems, particularly Cloudera Hadoop, is...","Chicago, IL",,SAS and R Admin on Linux,,,
782,    University of Chicago,"
Staff Scientist - Shuman Lab:. Prepares presentation materials derived from experiments and data analysis. Plans, executes, facilitates and promotes advanced...","Chicago, IL",,Staff Scientist - Shuman Lab,,,
783,    Mintel,"
Research, data, financial services, analyst, Excel, reporting, PowerPoint. The successful candidate will be able to check, produce, and deliver reports using...","Chicago, IL 60606 (Loop area)",,Research Analyst,,,
784,    Hirewell,"
Practical ability to visualize data, communicate about the data and utilize it effectively. You will be addressing challenging data science problems by...","Chicago, IL",85000.0,Data Scientist,,,85000.0
785,    Conversant Media,"
Alliance Data will. Alliance Data is an. Experience with large data sets. Epsilon is an Alliance Data company....","Chicago, IL 60606 (Loop area)",,Data Scientist,,,
786,    Chicago Cubs,"
Analytics, data, big data, analytical, analytic, data scientist. Intermediate to advanced programming skills enabling the individual to extract and manipulate...","Chicago, IL",,"Assistant Director, Advanced Analytics",,,
787,    Northern Trust Corp.,"
Assist senior analysts by collecting and analyzing data, and by participating in manager evaluations. For more than a century, Northern Trust has worked hard...","Chicago, IL",,"Associate Analyst, Alternative Investment Research",,,
788,    Gallup,"
Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
789,    The Boston Consulting Group,"
Data Engineers, together with Data Scientists, Scientific Modelers, Scientific Programmers, Data Visualization Specialists as well Geospatial Analysts, are the...","Chicago, IL 60654 (Loop area)",,Senior Knowledge Analyst - Data Engineering,,,
790,    Orbitz,"
SEM Data Scientist. Experienced dealing with big data. Experienced in data modeling, reporting and business intelligence....","Chicago, IL 60661 (Near West Side area)",,SEM Data Scientist,,,
791,    Etech Hi Inc.,"
Experience with medical or clinical data is a plus. Oversee all program analytics including risk adjusted benchmark reports, external data validation,...","Chicago, IL",85000.0,Sr. Statistician,,,85000.0
792,    Allstate Insurance,"We work collaboratively with both ‘product teams’ and data scientists in support of Allstate business goals. As a talented and bold engineer, you love to code,...","Chicago, IL",,Machine Learning Engineer - Connected Car,,,
793,"    Anthem, Inc.",DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,"Chicago, IL",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
794,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
795,    CVS Health,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Northbrook, IL",,"Predictive Modeling, Strategic Analytics",,,
796,"    Anthem, Inc.",DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,"Chicago, IL",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
797,    Allstate Insurance,"We work collaboratively with both ‘product teams’ and data scientists in support of Allstate business goals. As a talented and bold engineer, you love to code,...","Chicago, IL",,Machine Learning Engineer - Connected Car,,,
798,    NorthShore University HealthSystem,"
The team includes clinicians, data scientists, programmers and experts in data visualization and geographical information systems....","Skokie, IL 60077",,Data Scientist,,,
799,    Centro,"
We are seeking a talented Data Scientist who can help transform the data created from these activities into actionable information....","Chicago, IL",,Data Scientist,,,
800,"    ARRIS Group, Inc.","
As a data scientist / developer working in the architecture group, you’ll be part of a team that’s looking at advancing and building on the existing data...","Lisle, IL",,Data Scientist,,,
801,    Eyeview,"
Aptitude in displaying and communicating data analysis. Eyeview is looking for a Data Scientist, Campaign Insights to work with the sales and analytics teams to...","Chicago, IL",,"Data Scientist, Campaign Insights",,,
802,    Workbridge Associates,"
Data, Analytics, Scientist, Science, Python, R, SAS, SQL, Hadoop, Tableau, Analysis, Healthcare, Hospital, University, Career, Job, Chicago, IL,....","Chicago, IL",105000.0,Mid-Level Data Scientist,,,105000.0
803,    Etech Hi Inc.,"
Create annual/quarterly reports to monitor data quality and provide descriptive reports on datasets. Provide statistical consulting for the development and...","Chicago, IL",71000.0,Statistician,,,71000.0
804,    Alliance Data,"
Experience with large data sets. Epsilon is an Alliance Data company. As a Data Scientist in our Decision Sciences R&D organization, you will research and build...","Chicago, IL 60601 (Loop area)",,Data Scientist,,,
805,    Mattersight,"
The Data Scientist role will be based out of Mattersight’s Chicago location; The Data Scientist responsibilities include, but are not limited to, the following...","Chicago, IL",,Data Scientist,,,
806,    Raise Marketplace Inc.,"
Knowledge of data warehouse, data model design and implementation. Pull reports and model data from Raise’s customized BI platform and data warehouse....","Chicago, IL 60603 (Loop area)",,Data Analyst,,,
807,    Teradata,"
Mentor other data scientists. As a Principal Data Scientist, you will:. Ideal Principal Data Scientist candidates have this additional experience:....","Chicago, IL 60661 (Near West Side area)",,Think Big Principal Data Scientist,,,
808,"    Orzota, Inc.","Install patches and upgrades, provide support to end users and Data Scientists. Knowledge of integration with Big Data systems, particularly Cloudera Hadoop, is...","Chicago, IL",,SAS and R Admin on Linux,,,
809,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
810,    Gallup,"Gallup data scientists help clients effectively use data to make better decisions. Experience merging and analyzing large, diverse data sources — especially...","Chicago, IL",,Data Scientist – Predictive Analytics,,,
811,    CVS Health,"Accessing data, constructing and manipulating large datasets to support planned analyses, using SAS, SQL and similar tools....","Northbrook, IL",,"Predictive Modeling, Strategic Analytics",,,
812,"    Orzota, Inc.","Install patches and upgrades, provide support to end users and Data Scientists. Knowledge of integration with Big Data systems, particularly Cloudera Hadoop, is...","Chicago, IL",,SAS and R Admin on Linux,,,
813,    Groupon,"
Data mining, machine learning, statistical analysis, modeling, and personalization technology development;...","Chicago, IL 60654 (Loop area)",,Data Scientist - Groupon Getaways,,,
814,"    Anthem, Inc.","
DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....","Chicago, IL 60601 (Loop area)",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
815,    Technocraft solutions LLc,"
Data Scientist with Neural Network and AI:. NEED LOCAL US CITIZEN OR GREEN CARD ONLY (FACE TO FACE INTERVIEW)*....","Chicago, IL",,Data Scientist (USC/GC only),,,
816,    Brad's Deals,"
Brad’s Deals is looking for an experienced data scientist to join our team. Develop recommender systems based on behavioral data....","Chicago, IL",,Data Scientist,,,
817,    The Marketing Arm,"
You are responsible for making the data come to life and tell a useful story. You are familiar and enjoy working with financial and statistical data and models....","Chicago, IL",,Associate Research Analyst,,,
818,"    Amazon Web Services, Inc.","
Interested in creating new state-of-the-art solutions using Machine Learning and Data Mining techniques on Terabytes of Data?...","Chicago, IL",,Data Scientist - Chicago,,,
819,"    Vizient, Inc.","
Conducts exploratory data analysis from complex, disparate data sources to recognize patterns, and identify member performance improvement opportunities....","Chicago, IL",,Data Scientist,,,
820,    Kaplan,"
Metis Senior Data Scientists provide incredible and inspiring Data Science instruction; We are looking for Senior Data Scientists to be part of the Metis Data...","Chicago, IL",,Senior Data Scientist,,,
821,    PeopleAdmin,"
Data Analysis and Interpretation. Experience extracting data from databases. Collaborate with project teams and site-based stakeholders to ensure that desired...","Chicago, IL",,Research Scientist,,,
822,    Northwestern University,"
Completes data cleaning and organizes data files for analysis. Performs data analysis using statistical techniques....","Chicago, IL",,Research Data Analyst,,,
823,    Allstate Insurance,"We work collaboratively with both ‘product teams’ and data scientists in support of Allstate business goals. As a talented and bold engineer, you love to code,...","Chicago, IL",,Machine Learning Engineer - Connected Car,,,
824,"    Anthem, Inc.",DATA SCIENTIST or DATA SCIENTIST LEAD. Intermediate to Advanced knowledge of data extraction and manipulation using SQL....,"Chicago, IL",,Data Scientist or Data Scientist Lead(Healthcare)-115937,,,
825,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
826,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
827,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
828,    Globant,"
Work alongside Sr Data Scientists in research. We are seeking a Ssr/Sr Data Scientist who will be responsible for helping in the design and implementation of...","New York, NY",,"Ssr Data Scientist (R, Tableau, Python)",,,
829,    Rockstar New York,"
Noire, Bully & more) is seeking an experienced data scientist to join our Analytics practice and help advance our business intelligence capabilities....","New York, NY",,Data Scientist,,,
830,    New York Life Insurance Co,"
We are looking for a Data Scientist / Scientist to join the team. You are enthusiastic about learning and using new Big Data tools....","New York, NY",,Statistician/Data Scientist,,,
831,    MakerBot,"
Previous experience as a data scientist. The Data Scientist will also be heavily involved in business decisions that are driven by the data provided....","New York, NY",,Data Scientist,,,
832,    Intent Media,"
Data Science is a fundamental contributor to Intent Media’s success - your work will have a direct and tangible impact on the business....","New York, NY",,Data Scientist,,,
833,    Komodo Health,"
Experience working with proprietary secondary data including medical / pharmacy claims, prescription data, sales data, and longitudinal patient-level data....","New York, NY",,Data Scientist,,,
834,    Comcast,"
Visible World is the leading provider of targeted TV advertising solutions. Our technology makes television advertising inventory more valuable for inventory","New York, NY",,Data Scientist,,,
835,    DataKind,"
A mid-career data scientist - You have a successful track record leading and executing a broad range of data science projects spanning the entire project...","New York, NY",,Data Scientist,,,
836,    Paperless Post,"
Build production systems to collect and process data. Analyze the data we collect to generate important insights....","New York, NY",,Data Scientist,,,
837,    Memorial Sloan Kettering Cancer Center,"
Working together with members in the group, the *Bioinformatics Data Scientist*. As part of their role the Bioinformatics data scientist will support end-to-end...","New York, NY 10065 (Upper East Side area)",,"Bioinformatics Data Scientist - Cancer Genomics, NYC",,,
838,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
839,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
840,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
841,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
842,"    Discovery Communications, Inc.","
Create and maintain tools to track and trend L3 data and other new data sources. Provide support to the Animal Planet Research team by compiling and analyzing...","New York, NY",,Sr. Research Analyst,,,
843,    Cold Spring Harbor Laboratory,"
Mine and organize data sets of both structured and unstructured data. We are currently seeking a Data engineer/analyst with expertise in big image data and a...","Cold Spring Harbor, NY 11724",,Data Engineer / Computational Scientist,,,
844,    Spring,"
This role will report to our Lead Data Scientist and will help increase the overall bandwidth of the team....","New York, NY 10016 (Gramercy area)",,Data Scientist,,,
845,    Columbia University,"
He/she will perform project-specific tasks with post-doctoral scientists and fellows/clinicians, help with data management and back-up and assist with...","New York, NY",,Data Analyst - Cardiology,,,
846,    Datacom Technology Group,"
They will report directly to the company founders and manage other Data Scientists. Political Analytics firm looking for a full time data scientist to work out...","New York, NY 10018 (Clinton area)",200000.0,Data Scientist,,,200000.0
847,    Access Staffing,"
Hands-on knowledge in Data Science and Statistical concepts, hands on excellent development skills in Spark, Python, Perl, hands on knowledge on Hadoop file...","New York, NY 10017 (Midtown area)",,Data Scientist - We cannot us subcontractors,,,
848,    AiCure,"
Continuously stay up to date on advances in the research community (e.g., by experimenting with different Deep Learning models, data sets, algorithms, etc)....",New York State,,Computer Vision Research Scientist,,,
849,    Dataminr,"
You're a dedicated data scientist who wants nothing more than to help us sort, analyze and deliver relevant information from terabytes of unstructured data in...","New York, NY",,Data Scientist,,,
850,    Empiric Solutions,"
Our client is looking for a Data Scientist with strong analytical skills to join their fast-paced, execution-oriented Data Analyst team....","New York, NY 10173 (Midtown area)",,Data Scientist - Telecoms/Media,,,
851,    Celmatix,"
We seek a Research Scientist to join our growing interdisciplinary team of biologists, bioinformatics scientists, and data scientists....","New York, NY 10005 (Financial District area)",,Research Scientist,,,
852,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
853,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
854,    Cipla,"Executes batches as per the protocols, analyze data and prepare summary reports. The ideal candidate will identify and evaluate the critical formulation factors...","Hauppauge, NY",,Senior Scientist,,,
855,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
856,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
857,    Xaxis,"
Mentor less-experienced members of the team toward becoming better data scientists. The Xaxis Product and Engineering organization is seeking an experienced...","New York, NY",,Senior Data Scientist,,,
858,    Empiric Solutions,"
Our client is looking for a driven and enthusiastic Data Scientist to join our fast-paced, execution-oriented Product Development team....","New York, NY",140000.0,Data Scientist - Life Sciences,,,140000.0
859,    Connections of New York,"
Senior Data Scientist for a top social media company. Applied Data Scientist to develop data-driven algorithms to enhance user experience with machine learning,...","New York, NY",,Data Scientist Social Media,,,
860,    Intersection,"
This person will hire, manage, train and retain a team of data scientists. The data analytics manager will be responsible for aggregating, reporting and...","New York, NY",,Data Analytics Manager,,,
861,    Averity,"
Are you a Senior Data Scientist excited about the thought of starting a Data Science group in the arts and entertainment world?...","New York, NY",150000.0,Senior Data Scientist ($150k),,,150000.0
862,    Amazon Corporate LLC,"
You will apply your knowledge about data science by creating algorithmic solutions that combine techniques like clustering, pattern mining, predictive modeling,...","New York, NY",,Applied Scientist,,,
863,    Paperless Post,"
Decision science and data analytics. You’ll lead a team of six data scientists, developing a roadmap of initiatives that improve our decision-making, business...","New York, NY",,Director of Data Science and Analytics,,,
864,    Celmatix,"
We seek a Senior Data Scientist with deep expertise working with large clinical datasets to join our growing statistical / machine learning team....","New York, NY 10005 (Financial District area)",,Senior Data Scientist,,,
865,    NATIONAL GRID CO USA (NE POWER),"
Collaborate with Data Scientists and Quantitative Analysts. Deep web, image and remote sensing data, natural language data....","Brooklyn, NY",,Data Engineer (Associate/Senior/Lead),,,
866,    Direct Client,"
Or analytical role applying data mining, text analytics, visualizations or optimization modeling. At least 5 years of experience in strategy consulting, and...","Armonk, NY",,Data Scientist and Managing Strategy Consultant(Sr Managers),,,
867,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
868,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
869,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
870,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
871,    UncommonGoods,"We’re looking for a passionate Data Analyst that can rigorously analyze data and translate it into actionable insight that informs product, marketing, and...","New York, NY",,Junior Data Scientist,,,
872,    FactSet Research Systems,"
Just the right kind of work for a passionate data scientist and engineer. The candidate should be a creative data scientist and be interested in the financial...","New York, NY 10279 (Financial District area)",,Data Scientist,,,
873,    Analytic Recruiting,"
Data Scientist, Big Data, HPC, Machine Learning, Data visualization. Major asset management firm seeks an experienced investment Data Scientist to join a team...","New York, NY 10017 (Midtown area)",,Data Scientist – Investment Strategies,,,
874,    Tumblr,"
We are seeking a veteran Data Scientist, well-versed in data analysis and algorithm implementation, ready to be let loose on Tumblr’s many terabytes of data....","New York, NY",,Sr. Data Scientist - User & Product Analytics,,,
875,    Xaxis,"
Xaxis combines proprietary technology, unique data assets and exclusive media relationships with the brightest team of audience analysts, data scientists and...","New York, NY",,"Analyst, Strategy and Investment",,,
876,    PlaceIQ,"
Experience with Hadoop/Big Data paradigms. From building data pipelines to regression models/classification algorithms, complex data visualizations to...","New York, NY",,Data Engineer,,,
877,    SKIM,"
Are you seeking an analytically challenging market research position in a global team? Do you have a strong quantitative background and a passion for","New York, NY",,Quantitative Research Analyst- Healthcare,,,
878,"    Two Sigma Investments, LLC.","
A high impact role that works directly with data scientists, engineers, and quantitative analysts; Passion for tacking big data challenges....","New York, NY",,"Quantitative Software Engineer, Feature Modeling Analytics",,,
879,    Roc Search,"
I am currently looking for a Data Scientist to join a client based in Lower Manhattan. Experience working with spatial data, a plus....","New York, NY",,Data Scientist - Lower Manhattan,,,
880,    Kabbage,"
What it takes to be a Data Scientist at Kabbage. A day in the life of a Data Scientist at Kabbage. Work with multiple, complex data sources such as financial...","New York, NY 10001 (Chelsea area)",,Data Scientist,,,
881,    All-In Analytics,"
This role will be responsible for leveraging analytics to train and evaluate models to gain insights to identify opportunities and solve business problems.","New York, NY",132500.0,Machine Learning Data Scientist,,,132500.0
882,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
883,    Cipla,"Executes batches as per the protocols, analyze data and prepare summary reports. The ideal candidate will identify and evaluate the critical formulation factors...","Hauppauge, NY",,Senior Scientist,,,
884,    WorkFusion,"We are looking for a data scientist to join our research team to help us improve our core automation capabilities with the design, implementation, and analysis...","New York, NY",,"Research Scientist, Deep Learning",,,
885,    Chegg,"As a Senior Data Scientist, you will work with an interdisciplinary group to improve Chegg’s revenue driving technology initiatives....","New York, NY",,"Sr. Data Scientist, Learning Services",,,
886,    Lancer Insurance Company,Lancer Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets...,"Long Beach, NY",,Data Scientist & Analytics Developer,,,
887,    General Assembly,"
Our Data Science Immersive course is a brand-new, life-changing educational experience where students leave with the skills and mindsets to take on new careers...","New York, NY 10010 (Gramercy area)",,Data Science Instructor Lead,,,
888,    Career Path Group,"
Insurance Company is looking for a talented and motivated data scientist and analytics developer to help provide business insight from our data assets and...","Manhattan, NY",,Data Scientist and Analytics Developer - Insurance,,,
889,    GroupM,"
Gain Theory has an opening in New York City, USA for a Data Scientist or Statistical Modeler. Gain Theory – Data Scientist/Statistical Modeler....","New York, NY",,Gain Theory – Data Scientist/Statistical Modeler,,,
890,Data Inc.,"
Knowledge of current trends in Big Data frameworks and Data pipeline architecture is preferred. Seeking a Data Scientist to work on a long term consulting...","New York, NY",,Data scientist - BC,,,
891,    PlaceIQ,"
You will interface regularly with our team of data scientists to uncover insights from advertising campaigns into coherent, data-driven narratives....","New York, NY",,Reporting Analyst,,,
892,    Verizon,"
Principal Data Scientist is part of a leading-edge predictive and prescriptive analytics team responsible for....","New York, NY 10010 (Gramercy area)",,Principal Data Scientist - Supply Chain,,,
893,    Bluecore,"
Data Science and Marketing. We’re looking for a highly motivated data scientist to join Bluecore at the intersection of two teams:....","New York, NY 10002 (Lower East Side area)",,Data Scientist,,,
894,    Comcast,"
Collaborating with executive leaders and business owners, the Data Scientist will be leading teammates to solve business problems using broad spectrum of data...","New York, NY 10012 (Little Italy area)",,Principal Data Scientist,,,
895,"    Access Staffing, LLC","
Large investment firm in NYC is looking for a Data Scientist. Knowledge of current trends in Big Data frameworks and Data pipeline architecture is preferred....","New York, NY 10017 (Midtown area)",,Data Scientist - Long term consulting,,,
896,"    Stemline Therapeutics, Inc.","
Develop, organize, and maintain system of data storage for company. Provide scientific and data mining support for nonclinical research or laboratory-based...","New York, NY 10022 (Midtown area)",,"Research Associate, R&D",,,
897,    Uber,Working on a cross functional team of data scientists and engineers to support Uber’s existing anomaly detection algorithms and building new anomaly detection...,"New York, NY",,Data Scientist - Monitoring & Anomaly Detection Platform,,,
898,"    AbilTo, Inc","Data & Analytics Team. Data & Analytics team culture:. As a Data Scientist at AbilTo, you will work in a uniquely cross-functional capacity, helping teams...","New York, NY",,Data Scientist,,,
